,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
36047038600,1289,3622,1857,1765,2783,2674,477,37.6,62.9,1804,14.3,365,15.0,381,8.1,206,20.0,16.2,63.8,52.0,39.2,39.2,0.0,1200,0.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36047038700,1647,4058,1986,2072,3105,2881,310,31.7,30.5,984,19.7,512,13.4,347,9.2,240,29.3,21.6,49.1,70.5,45.5,0.0,0.0,1379,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047038800,1520,4049,1887,2162,2913,2799,685,32.0,51.5,1587,21.3,526,23.7,585,13.6,337,17.3,8.2,74.5,45.0,48.4,48.4,0.0,1444,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047038900,1223,3249,1713,1536,2632,2516,227,32.1,35.4,949,22.6,493,19.8,432,6.1,134,28.7,5.2,66.1,69.4,40.4,40.4,0.0,1152,0.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047039000,895,2318,1208,1110,1604,1502,303,32.8,53.0,897,17.2,242,17.6,247,11.7,165,19.9,12.0,68.0,41.6,43.7,43.7,0.0,788,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047039100,1099,3086,1491,1595,2389,2314,318,30.6,24.9,618,19.6,408,20.2,420,4.6,96,38.7,7.8,53.4,75.8,36.8,0.0,0.0,1051,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
36047039200,1104,2807,1303,1504,2020,1961,417,31.4,61.7,1285,19.0,357,19.7,370,7.5,141,19.2,20.5,60.3,45.4,38.9,0.0,35656.0,1022,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047039300,1412,3444,1705,1739,2782,2626,271,33.2,23.7,680,19.9,476,19.8,475,6.3,152,24.8,9.5,65.7,69.5,42.1,0.0,0.0,1239,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0
36047039400,809,2480,1293,1187,1691,1575,196,29.4,55.0,996,21.9,315,17.2,248,6.9,99,8.9,15.8,75.3,53.1,43.4,0.0,32378.0,737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047039500,1366,3789,2091,1698,2943,2778,619,35.2,25.8,793,25.2,625,14.9,371,4.3,106,39.6,15.3,45.1,74.9,44.1,0.0,0.0,1162,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047039600,806,2090,894,1196,1408,1313,225,28.8,60.7,910,21.9,264,20.4,246,13.8,166,13.1,7.5,79.4,43.1,45.7,0.0,43015.0,709,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047039700,1450,3261,1550,1711,2589,2485,334,35.4,23.2,630,29.9,683,12.8,293,6.7,152,32.7,17.2,50.1,71.2,44.8,0.0,28860.0,1197,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
36047039800,938,2859,1318,1541,2198,2142,456,37.7,54.5,1255,16.5,331,18.1,363,8.6,172,17.6,12.7,69.6,63.9,42.9,0.0,0.0,873,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047039900,1540,3384,1485,1899,2599,2498,280,30.6,21.1,570,21.9,480,14.5,319,6.7,148,32.3,8.5,59.2,64.5,38.5,0.0,0.0,1272,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
36047040000,1191,3429,1663,1766,2621,2561,517,37.8,53.9,1448,14.1,326,9.1,212,8.5,198,21.4,13.8,64.8,68.2,44.7,0.0,24537.0,1118,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040100,1358,3356,1573,1783,2783,2632,257,31.3,17.6,517,20.5,457,16.1,358,5.5,122,27.7,9.0,63.3,85.5,47.7,0.0,26514.0,1160,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040200,986,2683,1446,1237,2297,2269,486,39.8,51.8,1208,14.2,302,16.5,350,6.9,146,20.9,17.8,61.2,62.3,46.4,0.0,30564.0,906,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040300,1473,3724,1604,2120,2762,2609,370,29.8,25.2,717,21.3,507,9.6,229,9.7,231,41.8,3.9,54.3,66.6,47.5,0.0,32500.0,1301,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040400,909,2451,1195,1256,2104,2030,350,45.6,52.0,1142,19.3,380,14.9,293,7.3,143,14.9,10.0,75.1,55.4,45.5,0.0,0.0,828,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040500,634,1539,772,767,1274,1167,112,31.0,30.5,397,27.5,276,12.2,123,6.9,69,28.4,4.8,66.8,82.1,47.0,0.0,36875.0,537,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040600,1232,3335,1566,1769,2521,2415,273,35.5,56.1,1470,12.6,280,22.3,497,5.6,124,10.9,19.3,69.9,53.8,43.4,0.0,0.0,1152,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040700,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040800,1105,3304,1622,1682,2614,2423,363,34.5,49.0,1310,11.9,272,21.5,492,7.5,172,24.4,8.8,66.8,53.5,43.1,0.0,0.0,1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047040900,1398,3738,1575,2163,2794,2647,249,31.3,24.7,738,21.5,514,12.5,298,4.4,105,34.2,24.9,40.8,78.0,41.8,41.8,27391.0,1254,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
36047041000,743,1854,895,959,1516,1463,367,44.6,56.3,898,22.8,313,13.7,188,12.0,164,19.3,20.5,60.2,47.4,38.7,0.0,0.0,702,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047041100,1313,3387,1609,1778,2567,2328,363,28.8,34.5,949,26.7,549,3.7,77,2.8,58,28.9,11.1,60.0,64.7,44.2,0.0,23052.0,1134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047041200,1137,2835,1188,1647,2144,2059,316,35.0,42.0,1017,29.0,545,11.4,215,9.6,181,15.0,18.9,66.0,56.8,38.5,0.0,0.0,1008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047041300,1442,4365,1933,2432,3245,3112,500,32.2,30.9,1069,18.0,490,13.6,370,2.8,75,18.4,25.2,56.4,68.8,42.3,0.0,0.0,1378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
36047041401,554,1480,686,794,1190,1162,203,35.4,48.6,594,26.7,298,17.1,191,5.2,58,11.7,6.1,82.2,58.2,43.4,0.0,0.0,527,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047041402,696,1611,719,892,1207,1144,379,42.8,62.6,783,21.2,238,22.7,255,12.5,140,23.3,19.4,57.2,44.2,46.3,0.0,0.0,647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047041500,1450,4478,1907,2571,3108,2919,163,28.8,28.9,953,19.1,484,11.6,295,4.6,117,18.8,15.0,66.2,76.0,44.7,0.0,0.0,1231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36047041600,826,2644,1356,1288,1774,1610,346,28.0,49.6,962,17.9,254,16.4,233,5.6,80,24.7,15.2,60.2,55.5,33.4,0.0,0.0,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047041700,1493,3158,1495,1663,2383,2170,565,36.0,29.8,770,15.8,319,7.6,153,1.5,30,27.4,19.0,53.6,74.6,40.3,40.3,0.0,1275,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36047041800,868,2314,1097,1217,1471,1372,406,29.3,47.7,762,19.2,248,15.4,199,11.0,142,18.5,13.4,68.1,34.4,31.3,0.0,31547.0,748,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047041900,1435,4030,1996,2034,2846,2570,196,27.6,31.6,966,19.6,462,13.8,324,4.3,101,32.2,8.8,59.0,62.4,39.0,0.0,0.0,1312,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047042000,559,1894,896,998,1187,1120,201,26.9,60.6,791,18.4,186,19.0,192,12.6,128,21.5,15.5,62.9,39.0,35.1,0.0,0.0,519,0.0,0.0,1.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047042100,1435,4016,2053,1963,3361,3217,389,31.1,32.1,1088,10.7,274,13.8,354,3.2,83,24.6,20.0,55.5,82.8,42.1,0.0,0.0,1302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
36047042200,1178,3474,1829,1645,2612,2493,406,34.3,59.0,1673,25.9,596,21.2,486,9.0,207,17.2,10.2,72.7,53.6,40.3,0.0,31912.0,1078,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047042300,1414,4986,2803,2183,3903,3610,405,29.0,27.4,1126,13.2,427,16.0,516,4.8,155,24.7,24.0,51.3,71.2,37.7,37.7,23109.0,1315,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
36047042400,1435,3432,1851,1581,2884,2739,545,40.4,53.8,1632,18.6,467,15.6,392,13.1,328,12.0,17.5,70.5,70.6,49.5,0.0,30859.0,1264,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047042500,1157,2906,1482,1424,2087,1963,71,27.0,28.7,621,25.9,448,35.0,606,4.6,79,29.4,11.4,59.2,60.1,39.3,0.0,0.0,1033,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
36047042600,1521,4408,1853,2555,3778,3614,845,45.6,53.0,2076,16.4,541,19.1,627,6.2,205,17.6,11.3,71.2,61.9,47.3,0.0,26286.0,1473,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047042700,1847,5609,3052,2557,4272,4083,168,27.1,25.2,1135,14.7,500,19.3,656,6.4,219,39.6,10.6,49.8,69.9,36.3,0.0,24964.0,1716,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36047042800,1540,3760,1872,1888,3131,3061,684,44.1,56.9,1824,14.8,433,26.9,790,15.0,439,17.4,8.2,74.3,59.9,42.5,0.0,0.0,1454,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047042900,1989,5743,2905,2838,4477,4206,194,29.9,27.6,1296,11.2,412,13.5,497,5.7,210,26.3,17.7,56.0,67.3,41.4,0.0,24437.0,1765,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36047043000,1383,3394,1639,1755,2771,2649,784,41.0,53.5,1545,15.3,382,17.7,444,7.0,174,22.4,16.5,61.1,71.2,41.3,0.0,31408.0,1285,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047043100,1862,5655,2862,2793,4334,4041,254,27.8,31.0,1388,15.5,514,17.4,577,4.8,161,36.4,11.4,52.2,80.2,40.5,0.0,0.0,1736,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
36047043200,1644,4790,2575,2215,3880,3697,648,38.9,60.1,2434,14.4,493,16.6,569,11.2,385,20.7,13.6,65.7,63.9,43.8,0.0,0.0,1591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047043300,1443,4601,2339,2262,3164,2901,372,28.0,35.0,1194,14.8,390,14.7,387,3.6,96,27.2,19.4,53.4,81.7,41.9,0.0,0.0,1405,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36047043400,1261,3368,1619,1749,2678,2523,515,38.3,51.7,1431,15.1,340,29.7,670,10.5,237,22.2,11.6,66.1,57.1,42.1,0.0,41845.0,1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047043500,1558,5156,2675,2481,3951,3590,359,30.6,28.0,1168,22.6,697,12.4,382,3.2,98,24.8,10.0,65.2,66.4,38.1,0.0,23690.0,1437,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
36047043600,1683,4823,2142,2681,4031,3907,650,43.4,60.7,2514,20.6,752,23.1,845,10.1,369,17.6,7.1,75.3,66.4,49.5,0.0,30476.0,1614,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36047043700,1848,6122,2884,3238,4670,4361,499,29.1,21.3,1048,17.7,666,14.7,551,5.0,187,31.5,17.2,51.2,77.7,43.6,43.6,0.0,1710,0.0,3.0,5.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
36047043800,1006,2632,1262,1370,2006,1882,341,33.5,54.3,1130,23.9,411,17.7,304,13.0,224,25.8,12.8,61.4,54.7,40.9,0.0,0.0,934,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36047043900,1386,4155,2084,2071,3252,3074,421,33.6,37.4,1292,15.3,435,7.7,220,5.0,142,24.2,17.2,58.6,71.0,35.4,0.0,0.0,1294,1.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0
36047044000,986,2943,1508,1435,1991,1889,452,33.5,57.4,1240,21.7,375,21.3,368,11.8,203,25.3,13.5,61.2,51.1,39.0,0.0,0.0,916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
